doc_id,model,mode,lang,question,answer,human_slot,human_keep,human_faith,human_quality,human_linguistic,human_composite,human_reason,claude_slot,claude_keep,claude_faith,claude_quality,claude_linguistic,claude_composite,claude_reason,gpt_slot,gpt_keep,gpt_faith,gpt_quality,gpt_linguistic,gpt_composite,gpt_reason,n_keep_votes,majority_keep
WO-2025202347-A1,gpt-5.4-mini,semantic,de,Welche Art von Augenleiden soll mit einer iota-carrageenan-basierten Formulierung behandelt oder verhindert werden?,"nicht allergische, nicht virale klinisch relevante Augenbeschwerden, die mindestens eines der folgenden Bereiche betreffen: die Schleimhautgewebe am oder um das Auge, die Augenoberfläche, das Hornhautgewebe und die Flüssigkeit im Auge",Q2,yes,4.0,4.25,5,4.42,,Q4,yes,5.0,3.75,4,4.25,Conceptual question about the class of conditions with a faithful answer covering the tissue scope; minor grammar ('eines der folgenden Bereiche' should be 'einen').,Q2,yes,5.0,3.75,5,4.58,"Die Frage erfasst den therapeutischen Anwendungsbereich auf konzeptioneller Ebene, und die Antwort gibt sowohl die Art der Erkrankungen als auch die betroffenen Augenstrukturen korrekt wieder.",3,yes
WO-2025202347-A1,grok-4.3,semantic,de,"Wie lassen sich Augenirritationen durch luftgetragene Partikel, die keine Allergene sind, gezielt behandeln?",iota-Carrageenan als Haupt- oder alleiniger Wirkstoff in einer wässrigen pharmazeutischen Zusammensetzung zur Prävention oder Behandlung von Reizungen verursacht durch luftgetragene Partikelmasse außer Allergenen.,Q3,yes,5.0,5.0,5,5.0,,Q5,yes,4.33,4.0,5,4.44,"Realistic how-to query with good paraphrase; the answer combines two spans (active ingredient + particulate irritation) and 'Partikelmasse' is a slightly odd rendering, but it is supported.",Q3,yes,5.0,4.25,5,4.75,Die realistische Behandlungsfrage führt zu einer vollständig gestützten und dokumentenspezifischen Antwort über Iota-Carrageenan bei nicht allergenen luftgetragenen Partikeln.,3,yes
WO-2025202347-A1,qwen3.6-35b-a3b,semantic,de,"Welche Formulierungsstrategie ermöglicht es, iota-carrageenan als zentrales oder einziges therapeutisches Element in einer wässrigen Augenmedikation einzusetzen?",als Haupt- oder alleiniger Wirkstoff in einer wässrigen pharmazeutischen Zubereitung,Q4,yes,5.0,5.0,5,5.0,,Q2,no,4.67,3.0,4,3.89,"The passage states no 'formulation strategy'; the question presupposes something absent, and the answer merely restates the claim wording so the question is circular and unrealistic.",Q1,no,5.0,3.0,5,4.33,"Die Antwort ist vollständig belegt, doch die Frage nimmt mit „zentrales oder einziges therapeutisches Element“ und „wässriger Augenmedikation“ nahezu den gesamten Antwortinhalt bereits vorweg.",1,no
WO-2025202347-A1,sonnet-4.6,semantic,de,"Wie können Spätfolgen einer nicht-viralen Bindehautentzündung, wie Hornhauttrübungen oder Pseudomembranbildung, pharmakologisch adressiert werden?","Die klinisch relevanten Augenerkrankungen umfassen Spätkomplikationen nicht-viraler und nicht-allergischer Konjunktivitis, ausgewählt aus der Gruppe bestehend aus Hornhauttrübungen (corneal opacities), subepitheliale Infiltrate und die Bildung okulärer Pseudomembranen (formation of ocular pseudomembranes).",Q1,no,3.67,4.0,5,4.22,,Q6,yes,4.67,4.0,5,4.56,"Fluent conceptual query; the answer is grounded but merely lists the complications rather than naming iota-carrageenan as the pharmacological means the question asks for, and includes English glosses as padding.",Q4,no,4.67,4.0,5,4.56,"Obwohl die aufgezählten Spätkomplikationen belegt sind, beantwortet die Antwort nicht die Frage nach der pharmakologischen Behandlungsmethode und enthält entbehrliche englische Glossare.",1,no
WO-2025207810-A1,gemini-3.5-flash,technical,zh,纠错条形码核苷酸序列是基于什么进行设计的？,Hamming codes,Q4,yes,4.33,5.0,5,4.78,,Q1,yes,5.0,3.75,5,4.58,"Fluent Chinese question with exact Hamming-code answer, though barcode/Hamming is a fairly common NGS topic so specificity is moderate.",Q1,yes,5.0,4.75,5,4.92,问题表述自然且明确指向纠错条形码的设计依据，答案“Hamming codes”与原文完全一致。,3,yes
WO-2025207810-A1,gpt-5-mini,technical,zh,哪种结构可减弱寡核苷酸与不良核酸序列的杂交？,工程化的发夹结构,Q5,yes,5.0,5.0,5,5.0,,Q6,yes,5.0,4.25,5,4.75,"Well-paraphrased, distinctive question about the engineered hairpin with a correct translated answer; the strongest of the set.",Q5,yes,5.0,4.75,5,4.92,问题以明确的功能反问对应结构，答案“工程化的发夹结构”准确且无多余信息。,3,yes
WO-2025207810-A1,gpt-5.4-mini,technical,zh,错误校验 barcode nucleotide sequences 基于什么编码？,Hamming codes,Q1,yes,5.0,4.5,4,4.5,,Q4,no,5.0,3.5,3,3.83,Correct answer but unnatural mixed-language phrasing and redundant with Q1/Q3/Q5 which ask the same fact more fluently.,Q6,no,5.0,3.5,2,3.5,答案与原文一致，但“错误校验 barcode nucleotide sequences”的中英拼接明显生硬，不符合自然中文检索表达。,1,no
WO-2025207810-A1,grok-4.3,technical,zh,错误检查条形码核苷酸序列基于什么？,Hamming codes,Q2,yes,5.0,4.5,5,4.83,,Q5,yes,5.0,3.75,5,4.58,"Grammatical, concise and correct, essentially the same question as Q1 and Q3.",Q4,yes,5.0,4.5,5,4.83,该问题简洁自然并聚焦于条形码序列的编码基础，英文答案也受到原文直接支持。,3,yes
WO-2025207810-A1,qwen3.6-35b-a3b,technical,zh,错误检查条形码核苷酸序列基于什么编码？,汉明码,Q6,yes,5.0,5.0,5,5.0,,Q3,yes,5.0,3.75,5,4.58,Clean Chinese question with correctly translated answer 汉明码; near-duplicate of Q1/Q5 in content.,Q2,yes,5.0,4.5,5,4.83,问题流畅、单一且具有较强检索指向性，答案“汉明码”准确翻译了原文中的“Hamming codes”。,3,yes
WO-2025207810-A1,sonnet-4.6,technical,zh,engineered hairpin structure在寡核苷酸中起什么作用？,mitigates hybridizing of the oligonucleotide to undesirable nucleic acid sequences,Q3,yes,5.0,5.0,4,4.67,,Q2,yes,5.0,3.75,3,3.92,"Answer is a verbatim span and the hairpin detail is distinctive, but the English/Chinese code-mixing in the question reads awkwardly.",Q3,no,5.0,4.0,3,4.0,答案忠实对应原文，但问题和答案均不必要地中英混杂，作为指定中文问题不够自然。,2,yes
WO-2025210445-A1,gemini-3.5-flash,technical,fr,Quelle plage de tension est plus préférentiellement appliquée entre les électrodes ?,entre 1 V et 20 V,Q5,yes,5.0,4.0,5,4.67,,Q5,no,5.0,3.25,4,4.08,"Identical to Q4: correct answer but generic, source-lifted phrasing with no document-specific anchor.",Q6,no,5.0,3.25,4,4.08,"La réponse correspond exactement à la plage la plus préférentielle, mais la question reprend étroitement le libellé du passage et manque de termes identifiant l'invention.",1,no
WO-2025210445-A1,gpt-5-mini,technical,fr,Plage de tension préférée entre les électrodes,"de préférence entre 0 V et 220 V, plus préférentiellement entre 1 V et 20 V",Q2,yes,5.0,4.25,3,4.08,,Q2,no,4.67,3.0,4,3.89,"Keyword-style query is realistic but far too generic to single out this patent, and the answer bundles both nested ranges while the question asks for one preferred range.",Q5,no,5.0,3.5,4,4.17,"Cette requête nominale convient à une barre de recherche et son answer est exact, mais elle est trop générique et regroupe deux niveaux de préférence sans préciser le procédé concerné.",1,no
WO-2025210445-A1,gpt-5.4-mini,technical,fr,Quelle plage de tension est indiquée comme la plus préférée entre les électrodes ?,entre 1 V et 20 V,Q1,yes,5.0,4.25,4,4.42,,Q6,no,5.0,3.25,4,4.08,"Slightly better paraphrased than Q4/Q5 and correct, but still has no topical anchor to this patent and reads awkwardly ('la plus préférée entre les électrodes') rather than like a search query.",Q4,no,5.0,3.75,4,4.25,"La réponse est entièrement étayée, mais « la plus préférée » est légèrement maladroit et aucun contexte ne distingue cette plage de celles de nombreux autres dispositifs.",1,no
WO-2025210445-A1,grok-4.3,technical,fr,Quelle tension est appliquée entre les électrodes ?,"de préférence entre 0 V et 220 V, plus préférentiellement entre 1 V et 20 V",Q3,no,4.33,3.25,5,4.19,,Q3,no,4.67,2.5,5,4.06,"Grammatical and grounded, but 'quelle tension entre les électrodes' would match almost any electrochemistry document and the answer gives two ranges rather than one fact.",Q1,no,5.0,3.5,5,4.5,"La réponse reproduit exactement les deux plages hiérarchisées, mais la question reste trop générique pour retrouver spécifiquement ce procédé électrochimique.",0,no
WO-2025210445-A1,qwen3.6-35b-a3b,technical,fr,Quelle plage de tension est plus préférentiellement appliquée entre les électrodes ?,entre 1 V et 20 V,Q4,yes,5.0,4.0,5,4.67,,Q4,no,5.0,3.25,4,4.08,"Faithful and single-fact, but it lacks any anchor to this invention (Fenton, pollutants, water) so it would not narrow retrieval, and it is a near-verbatim lift of the source wording.",Q2,no,5.0,3.25,4,4.08,"La plage de 1 V à 20 V est exacte et la demande est ciblée sur un seul fait, mais la formulation proche du passage et dépourvue de contexte technique est peu distinctive.",1,no
WO-2025210445-A1,sonnet-4.6,technical,fr,Quelle est la plage de tension préférentielle appliquée entre les électrodes dans un procédé électrochimique de génération de réactifs de Fenton in situ ?,entre 1 V et 20 V,Q6,yes,5.0,5.0,5,5.0,,Q1,yes,5.0,4.0,5,4.67,"Answer exactly matches the 'more preferred' range and the question's Fenton-in-situ context makes it highly discriminative, though it is long for a search bar and 'plage préférentielle' is slightly ambiguous between the two nested ranges.",Q3,yes,5.0,4.5,5,4.83,"La réponse est numériquement exacte et la mention de la génération in situ des réactifs de Fenton rend la requête précise, fluide et propre à ce procédé.",3,yes
WO-2025211128-A1,gemini-3.5-flash,technical,en,What is the recess depth from the surface of the silicon member?,0.5 μm or less,Q3,yes,5.0,4.5,5,4.83,,Q2,yes,5.0,3.25,5,4.42,Faithful answer but the question nearly lifts the source wording and 'silicon member' alone is generic; borderline keep.,Q3,yes,5.0,3.75,5,4.58,"The question is faithful, numerically exact, and adequately specific through its reference to the silicon member, though its wording is largely lifted from the passage.",3,yes
WO-2025211128-A1,gpt-5-mini,technical,en,What recess depth from the surface is required?,0.5 μm or less,Q2,no,4.67,3.0,5,4.22,,Q6,no,5.0,2.75,4,3.92,"Faithful answer, but the question lacks any subject (silicon, polycrystalline) and reads awkwardly, giving no retrieval signal.",Q1,no,5.0,3.0,5,4.33,"The answer is exact and the question is fluent and focused, but without identifying the silicon member it is too generic and closely echoes the source wording.",0,no
WO-2025211128-A1,gpt-5.4-mini,technical,en,What is the recess depth from the surface?,0.5 μm or less,Q4,no,5.0,3.25,5,4.42,,Q5,no,5.0,2.5,5,4.17,"Answer is correct but the question names no material or component at all, so it would match arbitrary documents.",Q4,no,5.0,2.75,5,4.25,"Although the answer is fully supported and the question asks one fact, the absence of any silicon or polycrystalline context makes it far too generic for retrieval.",0,no
WO-2025211128-A1,grok-4.3,technical,en,What is the recess depth from the surface of the silicon member?,0.5 μm or less,Q6,yes,5.0,4.5,5,4.83,,Q4,yes,5.0,3.25,5,4.42,Identical to Q2: faithful but near-verbatim and only moderately specific.,Q5,yes,5.0,3.75,5,4.58,"The query is clear, focused, and grounded with an exact answer, but it offers little paraphrasing beyond the source phrase.",3,yes
WO-2025211128-A1,qwen3.6-35b-a3b,technical,en,What is the preferred percentage range of Σ9 grain boundaries within the coincidence grain boundary?,from 3% to 20%,Q1,yes,5.0,5.0,5,5.0,,Q3,yes,5.0,4.25,5,4.75,"Exact answer, and the Σ9 coincidence-grain-boundary range is a highly distinctive fact that would narrow retrieval to this document.",Q6,yes,5.0,4.5,5,4.83,"This is a highly specific, fluent, single-fact query whose 3% to 20% answer exactly matches the stated preferred Σ9 grain-boundary range.",3,yes
WO-2025211128-A1,sonnet-4.6,technical,en,What is the maximum recess depth from the surface specified for a polycrystalline silicon member?,0.5 μm or less,Q5,yes,5.0,5.0,5,5.0,,Q1,yes,5.0,4.25,5,4.75,"Answer exactly matches the passage and the question adds 'polycrystalline silicon member' and 'maximum', making it the most specific and best-paraphrased of the recess-depth questions.",Q2,yes,5.0,4.75,5,4.92,"This fluent, focused query accurately frames 0.5 μm as the maximum recess depth and provides enough technical context to retrieve the relevant document.",3,yes
WO-2025211336-A1,gemini-3.5-flash,semantic,en,What type of material formulation is designed to solve the issue of poor depth-of-cure in thick coatings while maintaining thermal stability and bendability?,photocurable resin composition which has favorable thick film curability and of which the cured product after curing is excellent in flexibility and heat resistance,Q1,yes,4.33,4.25,5,4.53,,Q5,yes,4.33,4.25,5,4.53,"Strong paraphrase with a grounded span, but the answer is generic ('photocurable resin composition...') and the question slightly overstates the passage by framing 'poor depth-of-cure' as a solved problem, which the abstract only implies.",Q6,yes,5.0,5.0,5,5.0,"The question naturally reframes thick-film curability, heat resistance, and flexibility as a material-design problem, and the answer directly identifies the supported formulation.",3,yes
WO-2025211336-A1,gpt-5-mini,semantic,en,"What combination of ingredient types is used to formulate a photocurable resin that yields flexible, heat-resistant cured films?","includes component (A): a polyorganosiloxane having one or more vinyl groups in one molecule, component (B): a compound having one or more mercapto groups in one molecule, component (C): a photoinitiator, and component (D): hollow resin particles.",Q2,yes,5.0,4.5,5,4.83,,Q3,yes,5.0,3.75,5,4.58,"Well-formed, natural query with an exactly grounded answer, though it reuses 'photocurable resin' and omits the thick-film aspect.",Q5,yes,5.0,4.0,5,4.67,"This is a clear and faithful formulation query whose answer exactly supplies the four ingredient types, though its wording remains fairly close to the abstract.",3,yes
WO-2025211336-A1,gpt-5.4-mini,semantic,en,"How can a photocurable resin be made suitable for thick-film curing while still giving a flexible, heat-resistant cured product?",has favorable thick film curability and of which the cured product after curing is excellent in flexibility and heat resistance,Q5,no,3.0,2.75,5,3.58,,Q2,no,4.0,3.25,5,4.08,"The question asks 'how' but the answer merely restates the properties rather than the means (the composition components), so the answer fragment does not respond to the question and the wording largely copies the abstract.",Q1,no,5.0,4.0,5,4.67,"Although the answer is directly extracted, it merely repeats the desired properties and does not explain how the resin can be made to achieve them.",0,no
WO-2025211336-A1,grok-4.3,semantic,en,What components form the basis of a resin that relies on addition reactions between silicon-containing polymers and sulfur-based molecules for light-induced hardening along with filler particles?,"includes component (A): a polyorganosiloxane having one or more vinyl groups in one molecule, component (B): a compound having one or more mercapto groups in one molecule, component (C): a photoinitiator, and component (D): hollow resin particles.",Q4,no,3.67,4.0,4,3.89,,Q6,yes,5.0,4.5,4,4.5,"Highly distinctive conceptual query (thiol-ene chemistry inferred from vinyl siloxane plus mercapto compound) with exact answer, though the inference about 'addition reactions' is not stated in the passage and 'filler particles' is a loose gloss on hollow resin particles; sentence is long.",Q4,no,4.67,4.25,4,4.31,"The answer accurately lists the components, but the question adds an unstated addition-reaction mechanism and calls the hollow particles fillers while using cumbersome phrasing.",1,no
WO-2025211336-A1,qwen3.6-35b-a3b,semantic,en,What specific ingredient combination enables UV-sensitive polymers to retain pliability and withstand high temperatures when cured into heavy layers?,"component (A): a polyorganosiloxane having one or more vinyl groups in one molecule, component (B): a compound having one or more mercapto groups in one molecule, component (C): a photoinitiator, and component (D): hollow resin particles",Q6,yes,3.67,4.25,4,3.97,,Q1,yes,5.0,4.0,4,4.33,"Answer is the exact component list; question is strongly paraphrased (UV-sensitive polymers, pliability, heavy layers) though 'UV-sensitive polymers' is slightly loose and the phrasing is a bit contrived for a search query.",Q3,no,4.67,4.5,4,4.39,"The ingredient list is exact and highly retrievable, but describing the material specifically as UV-sensitive is an unsupported narrowing of the source's broader photocurable formulation.",2,yes
WO-2025211336-A1,sonnet-4.6,semantic,en,"What approach addresses the challenge of achieving deep-section light cure in flexible, heat-stable coatings?",a photocurable resin composition which has favorable thick film curability and of which the cured product after curing is excellent in flexibility and heat resistance,Q3,yes,4.0,4.0,5,4.33,,Q4,yes,4.33,4.25,5,4.53,"Nicely paraphrased conceptual query ('deep-section light cure'), answer is a grounded span, though it is a somewhat circular restatement and the query could match other thick-film photocure patents.",Q2,yes,5.0,4.75,5,4.92,"The natural, conceptually framed query paraphrases the performance problem well, and the answer identifies the supported type of composition addressing it.",3,yes
WO-2025212655-A1,gemini-3.5-flash,semantic,de,"Wie wird verhindert, dass die langen synthetisierten DNA-Stränge frei in Lösung driften oder unkontrolliert viel Platz auf dem Substrat einnehmen?","Die Concatemer-Templatmoleküle kollabieren zur Bildung kompakter DNA-Nanoballs, die stabil auf einem Träger immobilisiert sind.",Q3,no,3.33,4.0,5,4.11,,Q4,yes,4.33,4.0,5,4.44,"Highly paraphrased problem-oriented framing; the 'drifting/space' motivation is inferred rather than stated, but the nanoball collapse answer is supported.",Q1,yes,5.0,4.5,5,4.83,"The answer directly captures the disclosed collapse into compact, stably immobilized DNA nanoballs, while the question provides a strong conceptual paraphrase of that function.",2,yes
WO-2025212655-A1,gpt-5-mini,semantic,de,"Welcher Ansatz wird vorgeschlagen, um zahlreiche Vorlagen direkt auf einem festen Träger zu erzeugen?","In einigen Ausführungsformen können die concatemer template molecules erzeugt werden, indem rolling circle amplification-Reaktionen auf einem Support durchgeführt werden, der eine Mischung aus immobilisierten capture und pinning primers enthält.",Q5,yes,5.0,4.75,4,4.58,,Q1,no,5.0,3.25,4,4.08,"Answer is faithful, but 'zahlreiche Vorlagen auf einem festen Träger' is too generic to single out this passage (no hint of RCA, concatemers or nanoballs).",Q4,yes,5.0,3.5,5,4.5,"The method is accurately extracted and clearly phrased, though the comparatively generic query and source-adjacent wording make it less distinctive.",2,yes
WO-2025212655-A1,gpt-5.4-mini,semantic,de,"Wie werden die Amplifikationsprodukte so verdichtet, dass sie fest auf dem Träger verbleiben?","concatemer template molecules, die zu compact DNA nanoballs kollabieren und stabil auf einem support immobilisiert sind",Q6,yes,5.0,5.0,4,4.67,,Q6,yes,4.67,3.75,5,4.47,"Concise, paraphrased query on densifying amplification products for stable attachment; answer is a correct though fragmentary span.",Q6,yes,5.0,4.5,5,4.83,"The answer directly states the disclosed collapse into compact DNA nanoballs and stable support immobilization, matching the well-framed compaction question.",3,yes
WO-2025212655-A1,grok-4.3,semantic,de,"Welcher Amplifikationsmechanismus auf einem Träger mit gemischten Primern erzeugt kompakte, stabil haftende DNA-Strukturen?","In einigen Ausführungsformen können die Concatemer template molecules durch Durchführung von Rolling circle amplification Reaktionen auf einem Support erzeugt werden, der eine Mischung aus immobilisierten Capture- und Pinning-Primern umfasst.",Q2,yes,4.67,5.0,4,4.56,,Q2,yes,5.0,4.0,4,4.33,"Well-paraphrased concept query combining mixed primers, on-support amplification and compact stably attached DNA structures; answer matches the passage.",Q5,yes,5.0,4.0,5,4.67,"The answer correctly identifies rolling-circle amplification on a mixed-primer support, and the query is highly retrievable despite closely mirroring the passage's concepts.",3,yes
WO-2025212655-A1,qwen3.6-35b-a3b,semantic,de,"Welche Strategie nutzt man, um DNA-Fragmente direkt auf einem festen Träger zu replizieren und dabei eine hohe lokale Dichte zu erreichen?","Die concatemer template molecules können durch die Durchführung von rolling circle amplification Reaktionen auf einem Träger erzeugt werden, der ein Gemisch aus immobilisierten capture und pinning primers umfasst.",Q1,yes,4.0,4.5,4,4.17,,Q5,yes,5.0,3.75,5,4.58,"Fluent conceptual query; 'hohe lokale Dichte' is a loose inference from compact nanoballs, but the RCA-on-mixed-primer answer is faithful.",Q2,yes,4.33,4.0,5,4.44,"The stated rolling-circle amplification strategy and mixed immobilized primers are supported, although the claimed high local density is only indirectly implied by nanoball compaction.",3,yes
WO-2025212655-A1,sonnet-4.6,semantic,de,Wie lassen sich DNA-Vorlagen für hochdurchsatzfähige Sequenzierläufe stabil auf einer festen Oberfläche verankern?,"Die concatemer template molecules können durch die Durchführung von rolling circle amplification Reaktionen auf einem Support generiert werden, der eine Mischung aus immobilisierten capture und pinning primers enthält. Die entstehenden Moleküle kollabieren zu kompakten DNA nanoballs, die stabil auf dem Support immobilisiert sind.",Q4,yes,5.0,5.0,4,4.67,,Q3,yes,4.67,3.75,5,4.47,"Natural query about stably anchoring templates for high-throughput sequencing; answer spans two sentences but is accurate, retrievability moderate.",Q3,yes,5.0,4.5,5,4.83,The answer faithfully combines the support-based amplification method with the subsequent formation and stable immobilization of compact DNA nanoballs.,3,yes
WO-2025215167-A1,gemini-3.5-flash,semantic,de,"Mit welcher Methode lässt sich eine nanostrukturierte Beschichtung auf Zirconiumbasis herstellen, die gleichmäßig verteilte Quantensensoren enthält?",durch einen Sol-Gel-Prozess aus einer flüssigen Phase mit darin verteilten dotierten Nanodiamanten auf einem Substrat abgeschieden,Q3,yes,4.33,4.25,5,4.53,,Q3,yes,5.0,3.75,5,4.58,"Answer span is exact; question paraphrases well, though 'nanostrukturiert' is a mild interpretive addition not in the passage.",Q5,no,4.33,4.25,5,4.53,"Der Sol-Gel-Antwortausschnitt ist korrekt, aber die Frage behauptet ohne klare Textgrundlage eine nanostrukturierte Beschichtung und eine gleichmäßige Verteilung der Sensoren.",2,yes
WO-2025215167-A1,gpt-5-mini,semantic,de,"Welches Herstellungsverfahren wird vorgeschlagen, um eine Zirconium(IV)-oxid-Schicht mit eingebrachten dotierten Nanodiamanten auf einem Substrat zu erzeugen?","Die Erfindung betrifft eine Beschichtung aus Zirconium(IV)-oxid, welche durch einen Sol-Gel-Prozess aus einer flüssigen Phase mit darin verteilten dotierten Nanodiamanten auf einem Substrat abgeschieden und nach Ihrer Trocknung durch einen Kalzinierungsprozess bei erhöhter Temperatur in einen kristallinen Zustand überfuhrt wird.",Q4,yes,5.0,4.5,5,4.83,,Q6,yes,5.0,3.25,5,4.42,"Highly retrievable and faithful, but reuses the passage's exact terms (Zirconium(IV)-oxid, dotierte Nanodiamanten, Substrat) and asks for a fact rather than a concept.",Q3,no,5.0,3.25,5,4.42,"Frage und Antwort sind sachlich exakt, doch die Frage übernimmt nahezu die gesamte Terminologie des Abstracts und bietet für einen semantischen Benchmark zu wenig Paraphrase.",2,yes
WO-2025215167-A1,gpt-5.4-mini,semantic,de,Wie kann man Quantensensoren direkt in eine ZrO2-Beschichtung auf einem Träger integrieren?,"eine Beschichtung aus Zirconium(IV)-oxid, welche durch einen Sol-Gel-Prozess aus einer flüssigen Phase mit darin verteilten dotierten Nanodiamanten auf einem Substrat abgeschieden",Q6,yes,5.0,4.75,5,4.92,,Q2,yes,5.0,3.75,5,4.58,"Natural query using ZrO2/Quantensensoren abstraction; answer is a faithful contiguous span, question is fluent German.",Q2,yes,5.0,4.5,5,4.83,"Die knappe, realistische Suchfrage paraphrasiert die direkte Einbettung dotierter Nanodiamanten in ZrO2 präzise und wird vom angegebenen Antwortausschnitt klar gestützt.",3,yes
WO-2025215167-A1,grok-4.3,semantic,de,Wie können Quantensensoren dauerhaft in eine keramische Oxid-Schicht auf Oberflächen eingebracht werden?,"Die Erfindung betrifft eine Beschichtung aus Zirconium(IV)-oxid, welche durch einen Sol-Gel-Prozess aus einer flüssigen Phase mit darin verteilten dotierten Nanodiamanten auf einem Substrat abgeschieden und nach Ihrer Trocknung durch einen Kalzinierungsprozess bei erhöhter Temperatur in einen kristallinen Zustand überfuhrt wird, in dem das Zirconium(IV)-oxid zum überwiegendem Anteil in seiner tetragonalen Phase vorliegt.",Q1,yes,4.33,4.75,5,4.69,,Q5,yes,5.0,3.75,5,4.58,Fluent conceptual query with verbatim answer; 'dauerhaft' is not supported and 'keramische Oxid-Schicht auf Oberflächen' is somewhat generic.,Q1,yes,4.67,4.75,5,4.81,"Die konzeptionell formulierte und deutlich paraphrasierte Frage wird durch den beschriebenen Sol-Gel- und Kalzinierungsprozess vollständig beantwortet, auch wenn die Antwort etwas mehr Kristallphasendetail als nötig enthält.",3,yes
WO-2025215167-A1,qwen3.6-35b-a3b,semantic,de,"Wie kann eine robuste Oxidschicht gefertigt werden, die funktionale Nanopartikel gleichmäßig verteilt und anschließend eine definierte Kristallstruktur ausbildet?","Eine Beschichtung aus Zirconium(IV)-oxid, welche durch einen Sol-Gel-Prozess aus einer flüssigen Phase mit darin verteilten dotierten Nanodiamanten auf einem Substrat abgeschieden und nach Ihrer Trocknung durch einen Kalzinierungsprozess bei erhöhter Temperatur in einen kristallinen Zustand überfuhrt wird, in dem das Zirconium(IV)-oxid zum überwiegendem Anteil in seiner tetragonalen Phase vorliegt.",Q2,yes,3.67,4.5,5,4.39,,Q4,yes,5.0,4.0,5,4.67,"Highly abstracted conceptual framing with full verbatim answer, but 'robust' is unsupported and the generic wording (Oxidschicht, funktionale Nanopartikel) weakens retrievability.",Q4,no,4.33,4.25,5,4.53,"Die starke konzeptionelle Paraphrase ist flüssig, führt aber die nicht belegten Eigenschaften „robust“ und „gleichmäßig“ ein und lässt die kennzeichnenden Quantensensoren beziehungsweise Nanodiamanten unerwähnt.",2,yes
WO-2025215167-A1,sonnet-4.6,semantic,de,"Wie lassen sich dotierte Nanodiamanten dauerhaft in eine Oxidkeramikschicht einbetten, ohne ihre Quanteneigenschaften zu verlieren?",Die Beschichtung aus Zirconium(IV)-oxid wird durch einen Sol-Gel-Prozess aus einer flüssigen Phase mit darin verteilten dotierten Nanodiamanten auf einem Substrat abgeschieden und nach ihrer Trocknung durch einen Kalzinierungsprozess bei erhöhter Temperatur in einen kristallinen Zustand überführt.,Q5,no,3.0,4.0,5,4.0,,Q1,yes,5.0,4.0,5,4.67,"Well-paraphrased conceptual query with an answer lifted verbatim from the passage, though the 'ohne Quanteneigenschaften zu verlieren' premise is not addressed in the abstract.",Q6,no,4.33,4.25,5,4.53,"Der Herstellungsablauf ist korrekt wiedergegeben, doch weder Passage noch Antwort belegen die entscheidende Behauptung, dass die Quanteneigenschaften der Nanodiamanten erhalten bleiben.",1,no
